id,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,result
46488,0,0,0,0,0,0,0,0,0,0,1
46489,1,0,1,1,1,1,0,1,1,1,0
46490,1,1,0,0,0,1,1,0,0,0,0
46491,0,1,0,0,1,1,0,0,1,1,0
46492,0,0,1,1,1,1,0,0,1,1,1
46493,0,0,0,0,0,0,0,0,0,0,0
46494,0,1,1,1,1,0,1,0,0,0,0
46495,0,0,0,0,0,0,0,0,0,0,0
46496,0,0,1,0,0,0,0,0,0,0,0
46497,1,1,1,0,0,1,0,1,0,1,1
46498,1,1,0,1,1,1,1,1,1,1,1
46499,1,1,1,1,1,1,1,0,0,1,0
46500,0,1,0,0,0,0,1,0,1,1,1
46501,0,0,0,0,0,0,0,0,0,0,0
46502,0,0,0,0,0,1,1,0,0,0,0
46503,1,0,1,1,0,1,0,1,1,1,0
46504,0,0,0,0,0,0,0,1,1,1,1
46505,0,0,1,0,1,1,0,0,0,0,0
46506,1,1,0,1,1,0,1,0,1,0,1
46507,0,0,0,0,0,0,0,0,0,0,0
46508,1,1,1,1,1,1,0,1,1,1,1
46509,0,1,0,0,1,0,0,0,0,0,0
46510,0,1,0,1,0,1,1,1,0,0,1
46511,0,0,1,0,1,1,0,0,1,0,1
46512,1,0,0,0,0,0,0,0,0,0,0
46513,1,0,1,1,1,1,0,0,0,1,0
46514,0,0,1,0,1,0,0,1,0,0,0
46515,1,1,1,0,1,1,1,0,1,1,1
46516,0,0,0,0,1,0,0,0,0,0,0
46517,1,0,1,0,0,0,1,0,0,0,0
46518,1,1,1,1,1,1,1,1,1,1,1
46519,0,0,1,1,1,1,0,1,0,1,1
46520,0,0,1,0,0,0,1,0,0,0,0
46521,0,0,1,0,1,0,0,0,0,0,0
46522,1,0,1,1,1,0,1,0,1,1,0
46523,1,0,1,0,0,1,1,0,0,1,1
46524,0,0,0,0,0,1,1,0,0,0,0
46525,1,0,1,1,1,0,1,1,1,1,1
46526,1,1,1,0,0,0,0,1,1,1,0
46527,1,0,0,1,1,0,1,0,1,0,1
46528,1,1,1,1,1,1,1,1,1,1,1
46529,0,0,1,1,1,1,0,0,0,1,0
46530,1,1,0,1,1,1,1,1,1,1,0
46531,1,0,0,1,0,1,0,1,1,1,1
46532,0,0,0,0,0,0,0,0,0,0,0
46533,1,0,1,0,0,0,0,0,0,0,0
46534,0,0,0,1,0,0,1,1,0,1,0
46535,1,1,1,1,0,1,1,0,1,1,1
46536,1,1,1,1,1,0,0,0,1,1,0
46537,1,1,0,0,1,1,1,1,0,1,1
46538,0,0,0,0,0,1,0,1,1,0,0
46539,0,1,0,1,0,0,1,0,0,0,0
46540,0,0,0,0,0,0,0,0,0,0,0
46541,0,0,1,0,0,0,0,0,0,0,0
46542,1,1,0,1,1,1,1,1,1,1,1
46543,1,1,0,0,0,0,1,1,0,1,1
46544,1,1,1,1,0,0,1,1,1,1,0
46545,0,0,0,0,0,0,0,0,0,0,0
46546,0,0,0,0,1,0,1,0,0,1,0
46547,1,1,1,1,0,0,1,1,1,0,1
46548,1,0,1,1,1,1,1,1,0,1,1
46549,1,1,0,1,1,1,1,1,0,0,1
46550,1,1,1,1,0,1,1,1,1,0,1
46551,1,1,1,1,1,1,1,0,1,1,1
46552,0,0,1,0,0,1,0,1,0,1,1
46553,1,0,0,1,0,1,1,1,1,1,1
46554,0,0,0,0,0,0,0,0,0,0,0
46555,0,0,0,0,0,0,0,0,0,0,0
46556,1,1,1,1,0,1,0,0,0,1,1
46557,1,0,0,0,1,1,0,1,1,0,1
46558,1,1,1,1,1,0,1,1,0,0,1
46559,1,1,1,1,1,1,1,1,1,1,1
46560,0,0,1,0,0,0,1,1,0,1,0
46561,1,1,1,1,1,1,1,1,1,1,1
46562,0,0,0,0,0,0,0,1,0,0,1
46563,1,1,1,1,1,1,1,1,1,1,1
46564,0,0,0,0,0,0,1,0,1,0,0
46565,1,1,0,0,0,0,0,0,1,0,0
46566,1,1,1,1,1,1,1,1,1,0,1
46567,1,1,0,1,1,1,1,1,1,0,1
46568,0,0,0,0,1,1,1,0,0,1,1
46569,1,1,1,0,1,0,0,0,0,0,0
46570,1,0,1,1,1,1,0,1,1,1,1
46571,1,1,0,1,0,0,1,0,0,1,0
46572,0,1,0,1,1,0,1,1,1,0,1
46573,1,0,1,0,1,1,1,1,0,0,0
46574,0,1,1,1,0,1,1,1,1,1,1
46575,1,0,1,1,1,1,0,1,1,1,1
46576,1,0,0,0,0,0,0,1,0,0,0
46577,0,0,1,1,0,0,1,0,1,0,0
46578,0,1,1,0,1,0,1,0,0,1,0
46579,1,1,1,1,1,0,0,0,1,0,1
46580,0,0,0,0,0,0,0,0,0,0,0
46581,0,0,0,0,1,1,0,1,1,0,1
46582,1,1,1,1,0,1,1,1,1,1,1
46583,0,0,1,0,1,1,1,1,1,0,1
46584,1,1,1,1,1,1,1,1,1,1,1
46585,0,0,1,1,0,0,0,0,0,0,0
46586,0,0,0,0,0,0,0,0,0,0,0
46587,1,0,0,0,1,1,0,1,1,0,1
46588,1,1,1,1,1,1,0,0,1,0,1
46589,0,1,1,1,1,1,1,1,1,1,1
46590,0,1,0,0,1,0,0,0,1,1,0
46591,1,1,1,1,1,1,0,1,1,1,1
46592,1,1,0,1,1,1,0,1,0,0,0
46593,1,0,1,1,1,0,1,0,1,0,1
46594,1,1,1,1,1,0,1,1,1,0,0
46595,0,0,0,0,0,0,0,0,1,0,0
46596,1,1,1,0,1,1,1,1,0,0,1
46597,0,0,0,0,0,1,0,0,0,0,0
46598,1,1,1,0,1,1,0,0,1,0,1
46599,1,1,1,1,1,0,1,0,0,0,1
46600,1,1,0,1,0,1,0,1,1,1,0
46601,1,0,1,1,0,1,1,0,1,1,0
46602,0,1,1,0,1,0,0,1,0,1,0
46603,1,1,1,1,0,1,1,1,0,1,1
46604,1,0,1,1,0,1,1,0,1,1,1
46605,1,1,1,1,1,1,1,1,1,0,1
46606,1,1,0,0,0,0,1,1,0,0,0
46607,0,0,1,0,1,0,0,0,1,0,0
46608,1,0,0,1,0,1,1,0,1,1,1
46609,0,1,0,0,0,0,0,0,0,0,1
46610,1,1,1,1,1,1,1,1,1,1,1
46611,1,1,0,1,0,0,0,0,0,1,1
46612,1,1,1,1,1,1,1,0,1,1,1
46613,0,1,1,0,0,1,0,0,0,1,0
46614,1,0,0,0,1,0,0,0,0,1,0
46615,0,0,0,0,0,0,0,0,0,0,0
46616,0,1,1,0,0,0,0,0,0,0,0
46617,1,1,1,0,1,1,0,1,1,1,1
46618,1,1,1,1,1,1,1,1,1,1,1
46619,1,0,0,0,1,0,1,1,1,1,1
46620,0,1,0,0,0,0,1,1,1,1,0
46621,1,0,1,1,1,1,1,1,1,1,1
46622,0,1,1,1,1,0,0,0,1,1,1
46623,1,0,1,1,1,1,1,1,1,1,1
46624,0,0,1,0,0,0,0,0,0,0,1
46625,1,1,1,1,1,1,1,1,1,1,1
46626,0,0,0,0,0,1,0,0,0,0,0
46627,0,0,1,1,0,1,1,1,1,1,1
46628,1,0,0,0,0,0,1,1,1,1,0
46629,1,0,0,0,0,1,0,1,0,0,0
46630,1,1,1,0,0,1,0,0,1,1,0
46631,1,1,0,1,0,0,1,1,1,0,1
46632,0,0,0,0,0,1,0,1,1,0,1
46633,1,0,0,0,0,1,0,0,0,0,0
46634,0,0,0,0,0,1,1,0,1,0,1
46635,0,0,1,0,0,1,0,0,0,0,0
46636,1,1,1,1,1,1,1,1,1,1,1
46637,1,0,1,1,1,1,1,1,0,1,1
46638,1,0,1,0,1,1,1,0,1,1,1
46639,1,1,0,1,1,1,0,1,1,1,1
46640,0,1,1,1,0,1,0,0,0,0,0
46641,0,0,0,0,0,0,1,0,0,0,0
46642,0,0,1,0,0,0,0,0,0,0,1
46643,1,1,1,0,1,0,1,0,1,0,0
46644,1,1,0,1,0,1,1,1,1,0,1
46645,0,0,0,0,0,0,0,0,0,0,0
46646,0,1,1,0,1,1,1,0,1,0,1
46647,1,0,1,1,0,0,1,1,0,1,0
46648,1,0,1,1,1,1,1,0,1,1,1
46649,0,1,1,1,0,0,1,0,0,1,0
46650,0,1,1,1,1,0,0,1,0,0,1
46651,1,1,1,0,0,1,1,0,1,1,1
46652,0,1,0,0,0,0,1,0,0,1,0
46653,1,0,1,0,1,0,1,0,0,1,1
46654,1,1,0,1,1,1,1,1,1,1,0
46655,0,0,1,0,0,0,0,0,0,0,0
46656,0,0,0,0,0,0,0,0,0,0,0
46657,1,1,1,1,0,1,0,0,0,1,1
46658,1,1,0,1,0,0,0,0,0,0,0
46659,0,1,1,1,1,0,1,0,1,0,1
46660,1,1,1,1,1,1,1,1,1,1,1
46661,1,1,1,0,1,1,0,1,1,1,1
46662,1,1,0,0,0,0,0,1,1,0,0
46663,0,1,1,1,0,1,1,1,0,1,1
46664,1,1,1,1,1,0,0,1,0,0,0
46665,1,1,1,1,1,1,0,0,1,1,1
46666,0,0,0,0,0,0,0,0,0,0,0
46667,1,0,0,1,0,1,1,1,0,0,0
46668,1,1,1,1,1,1,1,1,1,1,1
46669,0,0,0,0,0,0,0,0,1,0,0
46670,1,1,1,0,1,1,1,1,0,1,0
46671,1,1,1,1,0,0,1,0,1,1,0
46672,1,1,0,0,0,1,1,1,1,1,0
46673,1,1,0,1,1,0,1,1,1,0,1
46674,0,0,0,0,0,0,0,1,0,1,0
46675,0,0,1,1,0,0,0,1,0,1,1
46676,0,0,0,0,0,0,0,0,0,1,0
46677,0,0,1,0,0,0,0,0,0,0,1
46678,0,1,0,1,1,0,1,1,1,1,1
46679,1,1,0,0,0,0,1,0,1,0,0
46680,0,1,1,1,0,1,1,1,1,0,0
46681,1,0,0,0,0,0,0,0,0,0,1
46682,1,1,1,1,1,0,1,1,0,1,1
46683,0,1,0,1,0,0,0,0,0,0,1
46684,0,0,1,0,1,1,1,0,0,1,1
46685,0,1,1,1,1,1,1,0,1,0,1
46686,1,1,1,1,1,1,1,1,1,1,1
46687,1,0,0,0,0,0,0,0,0,0,1
46688,1,1,1,0,1,0,1,0,1,0,1
46689,0,0,1,0,0,0,1,0,0,1,0
46690,1,1,0,1,1,1,1,0,0,1,0
46691,0,1,0,0,0,0,0,0,0,0,0
46692,1,1,1,1,0,1,1,1,1,1,1
46693,1,1,1,1,1,1,1,1,0,1,1
46694,1,1,1,0,1,1,1,0,1,0,1
46695,1,1,1,1,0,0,1,0,1,1,0
46696,0,1,0,0,0,1,1,1,1,1,0
46697,0,0,0,0,0,0,0,0,0,0,0
46698,0,0,0,0,0,0,0,0,1,0,0
46699,0,0,1,1,0,0,1,0,0,0,0
46700,1,1,0,1,1,1,0,1,1,1,0
46701,0,1,0,1,1,0,1,1,0,0,1
46702,0,1,1,1,0,1,1,1,1,0,1
46703,0,0,0,0,0,0,0,0,0,0,0
46704,0,0,0,0,0,1,0,0,0,0,1
46705,0,0,0,1,1,0,0,0,1,0,1
46706,1,0,1,1,1,0,1,0,1,0,1
46707,0,1,0,0,0,0,0,1,1,0,0
46708,0,1,0,0,1,0,0,0,0,0,0
46709,0,1,0,1,1,1,0,0,1,0,0
46710,1,1,1,1,1,0,0,1,1,1,1
46711,1,1,1,0,0,1,1,0,1,1,1
46712,1,0,0,0,1,0,0,0,0,0,0
46713,1,1,1,1,1,1,1,1,1,1,1
46714,0,0,0,0,0,0,1,0,0,0,0
46715,1,1,1,1,1,1,1,1,1,1,1
46716,0,0,0,0,0,0,0,0,0,0,0
46717,0,1,1,1,1,1,1,1,0,1,1
46718,1,1,0,0,1,1,1,1,1,1,0
46719,0,0,1,0,1,1,1,0,1,0,0
46720,0,1,0,0,0,1,0,0,0,1,0
46721,0,0,0,1,0,1,0,0,0,0,0
46722,0,1,1,0,1,1,1,1,0,1,1
46723,1,1,1,1,1,1,1,1,1,1,1
46724,1,1,1,1,1,1,1,1,1,1,1
46725,0,0,0,0,0,1,0,1,1,0,0
46726,1,1,1,1,1,1,1,1,1,1,1
46727,0,0,1,0,1,0,0,1,0,0,0
46728,0,0,0,0,0,0,0,1,0,0,0
46729,0,1,0,0,1,0,0,0,1,1,1
46730,1,1,1,1,1,0,0,1,1,1,1
46731,1,1,1,1,1,1,1,1,1,1,1
46732,0,0,0,0,0,1,0,1,0,0,0
46733,1,1,1,1,1,1,1,1,1,1,1
46734,0,1,0,0,1,1,0,0,1,1,0
46735,1,1,1,0,1,1,1,1,0,1,0
46736,1,1,1,1,0,1,1,1,1,1,1
46737,1,0,1,1,0,1,1,1,1,0,0
46738,1,1,1,1,0,1,0,0,1,1,1
46739,0,0,0,0,0,0,0,1,0,0,0
46740,1,0,1,0,0,0,0,0,0,0,0
46741,0,0,0,0,0,1,1,0,0,0,1
46742,0,0,0,0,1,0,0,0,0,0,1
46743,1,1,1,1,1,1,1,1,0,1,1
46744,1,1,0,0,1,0,1,1,1,0,0
46745,1,0,1,0,0,1,1,0,0,1,1
46746,1,1,1,1,1,1,1,1,1,1,1
46747,1,1,1,1,1,1,1,1,1,1,1
46748,0,0,0,0,0,0,0,0,0,0,0
46749,1,0,1,0,1,1,1,1,1,1,1
46750,1,1,1,1,0,1,0,1,1,1,1
46751,1,1,1,1,1,1,1,1,1,1,1
46752,1,1,1,1,1,1,1,1,1,1,1
46753,0,1,0,1,1,1,1,1,1,1,1
46754,1,0,1,1,1,1,1,1,1,1,1
46755,0,0,1,0,0,0,0,0,0,0,0
46756,1,1,1,1,1,1,1,1,1,0,1
46757,0,1,0,0,0,0,1,1,0,0,0
46758,0,0,0,0,0,0,0,0,0,0,0
46759,1,1,0,1,1,0,1,1,0,0,1
46760,1,0,1,0,0,1,0,1,1,1,0
46761,1,0,1,1,1,1,1,1,1,1,0
46762,0,1,0,0,1,0,0,0,0,0,0
46763,1,1,0,0,0,0,1,0,1,1,0
46764,1,1,1,1,1,1,1,0,0,1,1
46765,0,0,0,0,0,0,0,0,0,0,0
46766,0,0,0,1,0,0,1,1,0,0,1
46767,1,0,0,0,0,0,0,0,1,0,0
46768,0,1,0,0,1,1,1,1,0,0,0
46769,0,1,1,0,0,1,0,1,0,1,1
46770,0,0,0,0,0,0,0,0,0,0,0
46771,1,1,1,1,1,1,1,1,1,1,1
46772,0,1,0,1,0,0,1,1,0,1,1
46773,0,0,0,0,0,0,0,0,0,0,0
46774,1,1,1,1,1,1,1,1,1,1,1
46775,0,0,0,1,0,0,0,0,1,0,1
46776,0,0,0,0,0,0,0,0,0,0,0
46777,1,1,1,0,1,0,1,1,1,1,1
46778,0,0,0,0,0,0,0,0,0,0,0
46779,0,0,1,0,0,1,0,0,1,0,0
46780,1,1,0,0,1,1,1,1,1,0,1
46781,1,1,1,1,0,0,0,0,0,0,0
46782,0,0,0,0,0,0,1,0,0,0,0
46783,1,1,1,1,1,1,1,1,1,1,1
46784,1,1,1,1,1,0,1,0,1,0,1
46785,0,0,0,1,0,0,0,0,0,0,0
46786,0,0,0,1,0,0,1,0,0,1,1
46787,1,0,1,0,0,1,1,1,0,0,0
46788,1,1,1,1,0,1,0,0,1,1,1
46789,1,1,0,0,0,0,0,0,1,0,1
46790,1,1,1,1,1,1,1,1,1,1,1
46791,1,1,0,1,1,0,1,1,1,1,1
46792,1,1,1,1,1,0,0,1,1,0,0
46793,0,1,1,1,0,0,0,0,0,0,0
46794,1,1,1,1,1,1,0,1,1,1,0
46795,1,0,1,1,1,0,0,1,0,1,1
46796,0,0,0,1,1,0,0,1,1,0,1
46797,0,0,1,0,1,1,0,0,0,0,1
46798,0,0,1,0,1,0,1,0,0,0,0
46799,0,0,0,0,1,0,1,0,0,0,0
46800,1,1,1,0,1,1,0,0,0,0,0
46801,1,1,1,1,1,1,1,1,0,1,1
46802,0,1,0,1,1,1,0,0,0,0,1
46803,1,0,1,1,0,1,0,1,1,1,0
46804,1,1,0,1,1,1,1,1,1,0,1
46805,1,1,1,1,0,1,1,1,1,1,0
46806,1,1,0,1,1,1,1,1,1,1,1
46807,0,0,0,0,0,0,0,0,0,0,0
46808,0,1,1,1,0,1,1,1,1,1,1
46809,0,1,0,0,0,0,0,1,1,0,0
46810,0,1,1,1,1,1,1,0,1,1,1
46811,0,1,1,1,1,0,1,1,1,1,1
46812,1,0,0,1,0,1,1,1,1,1,1
46813,0,0,0,1,1,0,1,1,1,0,0
46814,0,1,0,1,1,0,0,0,0,1,0
46815,0,0,0,0,0,0,0,1,0,1,1
46816,0,1,1,1,1,1,1,1,1,1,1
46817,0,0,0,0,0,0,0,0,0,0,0
46818,0,0,0,0,0,0,0,0,0,0,0
46819,1,1,0,1,1,1,0,1,0,1,0
46820,0,0,0,0,0,0,0,1,1,0,0
46821,0,1,1,0,0,1,0,1,0,1,0
46822,0,0,0,0,0,0,0,0,0,0,0
46823,0,1,1,1,1,1,1,1,1,1,1
46824,1,1,1,1,1,1,1,1,1,0,1
46825,1,1,1,0,1,1,1,1,0,1,0
46826,0,0,0,0,0,0,0,0,1,0,0
46827,0,0,0,1,1,1,0,0,0,0,0
46828,1,0,1,1,1,1,1,1,1,1,1
46829,1,1,1,0,1,1,1,1,0,1,1
46830,1,1,1,1,1,0,1,1,1,1,1
46831,1,1,0,1,1,0,0,0,1,1,1
46832,0,0,0,1,1,0,1,0,1,0,0
46833,1,1,1,1,1,1,0,1,1,1,1
46834,0,1,1,1,0,1,0,0,0,0,0
46835,1,1,1,1,1,1,1,0,0,1,1
46836,0,0,0,0,0,0,0,0,0,1,0
46837,0,0,1,1,1,1,1,0,1,1,1
46838,1,1,1,1,1,1,1,1,1,1,1
46839,1,0,0,1,0,0,1,1,1,0,0
46840,1,0,0,0,0,0,0,0,1,0,0
46841,0,0,1,1,1,0,1,0,0,1,1
46842,0,0,0,0,0,1,0,0,1,1,1
46843,0,0,0,1,0,0,0,0,0,1,0
46844,0,0,0,0,0,1,0,0,0,0,0
46845,1,0,0,0,1,0,1,0,0,0,0
46846,1,1,0,0,0,1,0,0,1,0,1
46847,0,0,0,0,0,0,1,0,0,1,1
46848,0,0,0,1,1,0,0,0,0,0,0
46849,0,0,0,1,0,0,0,0,0,0,0
46850,0,0,1,1,1,0,0,0,0,1,0
46851,1,0,0,1,1,0,1,0,0,0,1
46852,0,0,0,0,1,1,1,1,1,1,1
46853,0,0,0,0,0,0,0,0,0,0,0
46854,1,1,1,1,1,1,1,1,1,1,1
46855,1,1,1,1,1,0,1,1,0,1,1
46856,1,0,0,0,0,0,0,0,0,0,0
46857,0,0,1,1,1,1,1,1,1,0,1
46858,0,0,0,0,0,0,0,0,1,0,0
46859,0,0,1,0,0,0,0,0,0,0,0
46860,0,0,0,1,0,0,0,0,0,1,0
46861,0,0,1,0,1,0,0,0,0,0,0
46862,1,1,1,0,1,1,1,0,1,1,1
46863,0,1,1,1,1,1,0,1,1,1,0
46864,1,1,1,0,1,1,0,1,1,1,0
46865,1,1,0,1,1,1,1,0,1,0,0
46866,1,1,1,0,1,1,1,0,0,1,1
46867,0,0,0,0,0,1,0,0,0,0,0
46868,1,1,0,0,0,0,0,1,0,0,0
46869,0,1,0,0,0,1,0,0,0,0,0
46870,0,0,1,0,1,1,1,1,0,1,1
46871,1,1,0,1,0,0,1,0,0,0,0
46872,0,0,0,0,0,0,0,0,0,1,0
46873,0,1,0,1,0,0,0,0,1,0,0
46874,1,1,1,0,1,0,0,1,1,1,0
46875,1,1,1,1,1,0,1,1,0,1,1
46876,1,0,1,0,1,1,1,1,1,0,1
46877,0,0,0,1,0,1,0,0,1,0,1
46878,1,1,1,0,0,0,0,1,1,0,1
46879,0,1,1,0,1,1,1,1,1,1,1
46880,0,0,1,1,1,0,0,1,0,1,0
46881,0,0,0,1,0,1,1,0,0,0,0
46882,0,0,0,0,0,0,1,0,0,1,0
46883,0,0,1,0,1,0,1,0,1,1,1
46884,1,1,1,1,1,1,1,1,1,1,1
46885,0,1,0,0,1,1,1,1,0,0,1
46886,0,1,1,0,0,1,1,1,0,0,0
46887,0,0,0,0,0,0,0,0,0,0,0
46888,0,0,0,0,0,0,0,0,0,0,1
46889,0,1,1,1,0,1,1,0,1,0,1
46890,0,0,0,1,1,0,1,1,1,1,1
46891,1,1,1,0,0,0,1,1,0,0,1
46892,0,1,1,1,1,1,0,1,0,1,1
46893,1,1,0,0,0,0,1,0,0,0,0
46894,0,0,1,1,0,1,0,1,0,0,1
46895,1,1,1,0,1,1,1,1,1,0,0
46896,0,1,1,0,0,0,1,0,0,0,0
46897,0,0,0,1,1,0,1,1,1,1,0
46898,0,0,0,0,0,0,0,0,0,0,0
46899,1,0,0,1,1,0,0,0,0,0,0
46900,0,0,0,0,1,0,0,0,1,1,1
46901,0,0,1,1,1,1,1,1,1,0,1
46902,1,1,1,1,1,1,1,1,1,1,1
46903,1,0,1,0,1,0,1,0,0,0,1
46904,1,1,1,0,1,1,1,1,1,1,0
46905,1,1,1,1,0,1,1,1,1,1,1
46906,0,0,0,0,1,0,1,0,0,0,0
46907,1,1,0,1,1,0,1,1,1,1,1
46908,0,0,0,0,0,0,0,0,0,0,0
46909,1,0,1,0,1,0,0,1,0,0,0
46910,0,1,1,1,1,0,1,1,0,1,0
46911,1,1,0,0,1,1,1,0,1,0,1
46912,1,0,0,0,0,0,0,0,0,0,0
46913,0,1,1,1,1,1,1,1,1,1,1
46914,0,1,0,0,0,0,1,1,1,0,1
46915,0,1,1,1,0,0,0,1,0,1,0
46916,1,1,0,1,1,1,0,1,0,1,0
46917,1,1,0,1,1,1,1,1,1,1,1
46918,1,1,1,1,0,1,1,1,1,1,1
46919,1,1,0,0,1,1,1,1,1,1,1
46920,0,0,0,0,0,0,0,0,0,0,0
46921,0,0,0,0,0,0,0,1,0,0,0
46922,0,0,0,1,0,0,1,1,0,1,0
46923,1,0,0,1,1,1,1,0,1,1,1
46924,1,0,0,0,0,1,1,0,0,1,0
46925,0,1,1,1,1,1,1,1,1,1,1
46926,0,0,0,0,1,0,0,1,0,1,0
46927,1,1,0,0,1,0,1,1,1,1,1
46928,0,0,1,0,0,0,0,1,0,0,1
46929,1,0,0,1,1,1,0,1,1,1,1
46930,0,0,1,1,0,0,0,1,1,0,0
46931,0,0,1,1,1,0,1,0,0,0,1
46932,0,0,1,0,0,0,0,0,0,1,0
46933,0,0,0,0,1,0,1,0,1,0,0
46934,1,0,1,0,0,0,0,1,0,1,0
46935,1,1,0,0,1,0,0,0,0,0,1
46936,1,1,1,0,0,0,0,1,1,0,1
46937,1,1,1,1,1,1,1,1,1,1,1
46938,0,0,1,0,0,0,0,1,1,1,0
46939,1,0,1,1,1,1,1,0,1,1,1
46940,1,1,1,1,1,1,1,1,1,1,0
46941,1,0,0,0,0,1,0,0,0,1,1
46942,0,0,0,0,0,0,0,0,0,0,0
46943,1,1,0,0,1,0,1,1,1,1,1
46944,0,1,1,0,1,1,1,1,1,1,1
46945,0,1,1,0,1,1,1,1,1,1,1
46946,1,1,1,1,1,1,1,1,1,1,1
46947,0,1,0,0,0,1,0,0,0,0,0
46948,0,1,1,0,0,1,0,0,1,0,0
46949,1,1,1,1,1,1,1,1,1,1,1
46950,1,1,1,1,1,1,1,0,1,1,1
46951,1,0,1,1,1,0,0,1,0,1,1
46952,1,0,0,1,0,0,1,0,0,0,0
46953,1,1,1,1,1,0,1,1,1,1,1
46954,0,0,0,0,0,1,1,0,1,0,1
46955,1,1,0,0,1,1,1,1,1,1,1
46956,0,1,1,0,0,0,1,0,0,1,1
46957,1,1,1,1,1,1,1,1,1,1,1
46958,0,0,0,0,0,1,0,0,1,0,1
46959,0,0,0,1,0,0,0,0,0,0,0
46960,1,0,1,0,0,0,0,1,1,1,0
46961,0,0,0,0,0,1,1,1,0,1,0
46962,0,0,0,0,0,0,1,0,1,1,0
46963,1,1,1,1,1,1,1,1,1,1,1
46964,1,0,0,0,0,1,0,0,0,0,0
46965,1,0,0,0,0,0,0,1,0,1,0
46966,0,1,0,0,1,1,0,1,0,0,0
46967,1,0,1,0,1,1,1,1,1,0,1
46968,1,1,1,1,1,0,1,0,1,0,1
46969,1,0,1,0,1,1,0,1,0,1,1
46970,0,0,0,1,0,1,0,0,0,0,0
46971,1,1,1,1,1,1,1,1,1,1,1
46972,0,1,0,0,0,0,0,0,0,1,0
46973,1,0,1,1,0,1,1,1,0,0,0
46974,1,1,1,1,1,1,1,1,1,1,1
46975,1,1,1,1,1,1,1,1,1,1,1
46976,1,1,1,1,0,1,1,0,1,0,1
46977,1,0,0,1,0,0,0,1,0,0,0
46978,1,0,1,0,1,1,0,1,0,0,0
46979,0,0,0,1,1,0,1,0,0,1,1
46980,0,0,0,0,0,1,0,1,1,0,0
46981,0,1,1,1,1,0,1,1,1,0,1
46982,1,0,1,1,0,1,0,1,1,0,1
46983,0,0,0,0,0,0,1,0,0,0,0
46984,1,1,1,1,1,1,1,1,1,1,1
46985,1,1,1,1,1,1,1,1,1,1,1
46986,1,0,0,0,0,1,1,0,0,0,1
46987,1,1,1,0,1,1,0,0,0,0,0
46988,1,0,0,1,1,1,1,1,1,0,0
46989,0,0,1,1,0,0,0,0,1,0,0
46990,0,0,0,0,0,0,0,0,0,0,0
46991,0,0,0,0,0,0,0,0,0,0,0
46992,0,1,0,1,0,1,0,0,1,0,0
46993,0,0,0,0,0,1,0,0,0,1,0
46994,1,0,1,0,0,0,1,0,1,0,0
46995,1,1,0,1,1,1,1,1,0,0,1
46996,1,0,1,1,1,0,0,1,0,0,1
46997,0,1,1,0,0,1,0,0,1,0,0
46998,0,1,0,0,0,0,0,0,0,0,0
46999,0,1,0,0,1,0,0,1,0,0,0
47000,0,0,0,0,0,0,0,1,0,0,0
47001,1,0,0,0,1,0,0,0,0,0,1
47002,1,0,1,0,0,1,1,1,1,1,0
47003,0,0,1,0,0,0,0,0,0,0,1
47004,1,1,1,1,1,1,1,1,0,1,1
47005,1,1,1,1,1,1,1,1,1,0,1
47006,1,1,1,1,1,1,1,1,1,0,1
47007,1,0,0,1,1,0,0,1,1,1,0
47008,0,0,0,0,0,0,0,0,0,0,0
47009,0,0,0,0,0,0,1,0,0,0,1
47010,0,0,0,0,0,0,0,0,0,0,0
47011,1,1,1,1,1,0,1,1,1,1,1
47012,0,1,0,1,1,0,0,1,0,1,0
47013,0,0,0,0,1,0,0,0,0,1,0
47014,0,0,1,0,0,1,0,0,0,0,1
47015,0,0,1,0,0,0,1,1,0,0,0
47016,0,1,1,1,0,0,0,0,0,0,1
47017,1,1,0,1,0,0,1,0,1,1,0
47018,0,0,0,1,1,1,0,1,0,0,1
47019,1,0,1,0,1,1,1,1,0,1,1
47020,1,1,1,1,1,1,1,1,1,1,1
47021,0,0,0,0,0,0,0,0,0,0,0
47022,1,1,1,0,1,1,1,1,1,1,1
47023,0,1,1,1,0,0,1,1,1,1,1
47024,0,0,1,1,0,0,1,0,1,1,0
47025,1,0,1,1,0,0,0,1,0,0,1
47026,0,1,0,0,0,0,0,1,0,0,1
47027,1,0,1,0,0,0,0,1,1,0,0
47028,0,1,1,0,0,0,1,0,1,1,1
47029,0,0,0,1,0,0,0,0,1,1,1
47030,0,0,0,0,0,0,0,0,1,0,0
47031,0,0,1,0,1,1,1,1,0,1,1
47032,1,1,1,1,1,1,1,1,1,1,1
47033,1,0,1,1,1,0,1,0,1,0,0
47034,1,1,1,1,1,1,0,0,1,1,1
47035,1,1,1,1,1,1,1,1,1,1,1
47036,1,1,1,1,1,1,1,1,1,1,1
47037,0,0,0,1,0,0,0,0,0,0,0
47038,0,0,1,0,0,0,0,1,0,0,0
47039,0,0,0,1,0,0,0,0,1,0,0
47040,0,1,1,1,0,0,0,1,1,1,1
47041,0,1,0,1,1,0,1,1,0,0,1
47042,0,0,0,0,0,1,0,0,0,0,1
47043,1,0,0,1,1,1,1,1,0,1,1
47044,1,1,0,1,1,1,0,1,1,0,1
47045,0,0,1,0,0,1,0,1,0,0,1
